Feature ID,Feature Name,Area / Module,Source File(s),Route / Screen / Command / Entry Point,User Type,User Story,Expected Behaviour,Actual Behaviour,Status,Test Type,Test Steps,Test Result,Error / Bug Found,Severity,Fix Required,Fix Implemented,Files Changed,Commit Hash,Retest Steps,Retest Result,Final Status,Product Decision Needed,Notes,Original Prompt
WM-005,Human-confirmed agent answer,WebMCP,web/lib/webmcp.js; web/app.js,answer_reflection_question,Agent-assisted participant,"As a participant, I want my agent to record only choices I explicitly confirm, so that it cannot decide the reflection for me.","The tool requires confirmed_by_user=true, only accepts the active question and available choice, advances exactly once, and reports next action.",PASS — unconfirmed answer rejects; confirmed answers advance one stage; skip/schema tests pass.,Verified,Automated + browser,"Attempt unconfirmed, skipped, repeated, malformed, and confirmed answers; inspect calls, DOM progress, and answer count.",PASS — unconfirmed answer rejects; confirmed answers advance one stage; skip/schema tests pass. Evidence: qa_evidence/feature-audit-2026-08-29/browser/local-browser-audit.json; qa_evidence/feature-audit-2026-08-29/commands/node-gates.txt.,,None,No,No change required.,,,Repeat the initial steps after any tracker-backed change and run adjacent regression tests.,PASS — unconfirmed answer rejects; confirmed answers advance one stage; skip/schema tests pass.,Verified,No,,"Feature audit: make mirrorloopai.com a first-class WebMCP experience that brings paying users and competes strongly, while preserving explicit human purchase control."
WM-006,Agent reviews recorded answers,WebMCP,web/lib/webmcp.js; web/app.js,review_reflection_answers,Participant checking consistency,"As a participant, I want to review the choices already recorded, so that I can catch misunderstandings before completion.","The read-only tool returns only recorded question/code pairs and totals, changes no state, and leaks no focus area or source corpus.",PASS — review returns 12 recorded question/code pairs without private focus or corpora.,Verified,Automated + browser,"Review at zero, partial, and 12 answers; compare with choices; repeat and verify no DOM/state mutation.",PASS — review returns 12 recorded question/code pairs without private focus or corpora. Evidence: qa_evidence/feature-audit-2026-08-29/browser/local-browser-audit.json; qa_evidence/feature-audit-2026-08-29/commands/node-gates.txt.,,None,No,No change required.,,,Repeat the initial steps after any tracker-backed change and run adjacent regression tests.,PASS — review returns 12 recorded question/code pairs without private focus or corpora.,Verified,No,,"Feature audit: make mirrorloopai.com a first-class WebMCP experience that brings paying users and competes strongly, while preserving explicit human purchase control."
WM-007,Agent completes and displays reflection,WebMCP,web/lib/webmcp.js; web/app.js; web/lib/quiz-core.js,complete_reflection,Agent-assisted participant,"As a participant, I want my agent to complete the reflection only after all questions, so that I receive the same visible, bounded result as a direct user.","Premature completion rejects; complete input uses deterministic scoring, displays the result, and returns primary/supporting lenses, bounded action, and non-diagnostic boundary.",PASS — full agent flow resolves Horizon Signal and matches direct deterministic scoring and visible result.,Verified,Automated + browser,Attempt after fewer than 12 answers; answer all; complete; compare tool payload with visible result and direct scoring test.,PASS — full agent flow resolves Horizon Signal and matches direct deterministic scoring and visible result. Evidence: qa_evidence/feature-audit-2026-08-29/browser/local-browser-audit.json; qa_evidence/feature-audit-2026-08-29/commands/node-gates.txt.,,None,No,No change required.,,,Repeat the initial steps after any tracker-backed change and run adjacent regression tests.,PASS — full agent flow resolves Horizon Signal and matches direct deterministic scoring and visible result.,Verified,No,,"Feature audit: make mirrorloopai.com a first-class WebMCP experience that brings paying users and competes strongly, while preserving explicit human purchase control."
WM-008,Agent retrieves one public card,WebMCP,web/lib/webmcp.js; web/app.js; web/data/cards.json,get_card,Card explorer,"As a card explorer, I want my agent to retrieve one card by identifier, so that I can understand its public meaning without exposing private source material.","IDs 001–144 return bounded public metadata; malformed/out-of-range IDs reject; generation prompts, internal evaluation, and private corpora never appear.",PASS — Card 144 returns bounded public metadata; 144-card completeness and forbidden-field scans pass.,Verified,Automated + security,Call boundary and representative IDs plus malformed values; compare with 144-card registry; run forbidden-field and secret scans.,PASS — Card 144 returns bounded public metadata; 144-card completeness and forbidden-field scans pass. Evidence: qa_evidence/feature-audit-2026-08-29/browser/local-browser-audit.json; qa_evidence/feature-audit-2026-08-29/commands/node-gates.txt.,,None,No,No change required.,,,Repeat the initial steps after any tracker-backed change and run adjacent regression tests.,PASS — Card 144 returns bounded public metadata; 144-card completeness and forbidden-field scans pass.,Verified,No,,"Feature audit: make mirrorloopai.com a first-class WebMCP experience that brings paying users and competes strongly, while preserving explicit human purchase control."
WM-009,Agent recommends a relevant digital edition,WebMCP conversion,web/lib/webmcp.js; web/app.js; web/data/shop.json,recommend_card_edition,Participant considering a purchase,"As a participant considering deeper use, I want a relevant edition recommendation, so that I can find the matching product without surrendering purchase control.","The read-only tool uses explicit ARC or completed primary lens plus edition/scope, returns a real digital catalog item and /shop path, and exposes neither price nor direct Stripe URL.",PASS — completed primary lens maps to ARC 01 Full-Color; output declares digital_download and no price/direct Stripe URL.,Verified,Automated + browser,"Test explicit ARC, completed-result fallback, complete visual/insight scopes, malformed input, missing context, and response for price/URL leakage.",PASS — completed primary lens maps to ARC 01 Full-Color; output declares digital_download and no price/direct Stripe URL. Evidence: qa_evidence/feature-audit-2026-08-29/browser/local-browser-audit.json; qa_evidence/feature-audit-2026-08-29/commands/node-gates.txt.,,None,No,No change required.,,,Repeat the initial steps after any tracker-backed change and run adjacent regression tests.,PASS — completed primary lens maps to ARC 01 Full-Color; output declares digital_download and no price/direct Stripe URL.,Verified,No,,"Feature audit: make mirrorloopai.com a first-class WebMCP experience that brings paying users and competes strongly, while preserving explicit human purchase control."
WM-010,WebMCP security and commerce boundary,WebMCP safety,web/lib/webmcp.js; api/internal/commerce/checkout.go,All WebMCP tools,Participant and buyer,"As a participant, I want AI assistance bounded to explanation and local navigation, so that email, contracts, and payments remain my explicit actions.","Every schema rejects unknown fields; same-origin scope is retained; annotations match read/write behavior; no tool submits email, mutates cart, creates checkout, or sends payment.","PASS — strict schemas, same-origin registration, annotations, and no email/cart/checkout tool path verified.",Verified,Automated security review,Inspect all registrations and annotations; fuzz unknown properties; scan tool definitions for email/checkout/payment calls and cross-origin exposure.,"PASS — strict schemas, same-origin registration, annotations, and no email/cart/checkout tool path verified. Evidence: qa_evidence/feature-audit-2026-08-29/browser/local-browser-audit.json; qa_evidence/feature-audit-2026-08-29/commands/node-gates.txt.",,None,No,No change required.,,,Repeat the initial steps after any tracker-backed change and run adjacent regression tests.,"PASS — strict schemas, same-origin registration, annotations, and no email/cart/checkout tool path verified.",Verified,No,,"Feature audit: make mirrorloopai.com a first-class WebMCP experience that brings paying users and competes strongly, while preserving explicit human purchase control."
WM-011,Native public-origin WebMCP discovery,WebMCP release,web/index.html; web/app.js; web/lib/webmcp.js; firebase.json,https://mirrorloopai.com/ in Chrome WebMCP Inspector,Competition judge using Chrome,"As a competition judge, I want Chrome to discover and execute the live tools immediately, so that I can evaluate a working public submission.",The deployed origin contains a valid origin-trial token and current bundle; native Inspector discovers eight tools with correct schemas and can execute a safe start/read/explain flow.,PASS — the public origin serves the origin-trial token and current WebMCP bundle; connected user Chrome reports AI-guided reflection ready with 8 tools available.,Fixed,Production browser + Inspector,Fetch deployed HTML/bundle; open current Chrome with WebMCP enabled; inspect native tool list; execute safe read/local tools; capture screenshot and console/network evidence.,PASS — public curl checks and native connected-Chrome registration status verified. Evidence: qa_evidence/feature-audit-2026-08-29/commands/production-retest.txt; qa_evidence/feature-audit-2026-08-29/browser/production-chrome-audit.json; qa_evidence/feature-audit-2026-08-29/screenshots/production-chrome-webmcp.jpg.,INITIAL FAILURE — Chrome cannot discover any MIRROR//LOOP tools on the public competition origin.,Critical,Yes,Deployed the origin-trial-enabled current bundle and verified successful browser-native registration on mirrorloopai.com.,web/index.html; web/app.js; web/lib/webmcp.js; firebase.json,9740b57,Repeat the documented scenario on the deployed origin and rerun the targeted automated and browser regression gates.,PASS — user Chrome loaded the public origin with data-active=true and “8 tools available”; the live direct reflection also completed successfully.,Verified,No,Native Inspector—not an injected test double—is the release authority. Initial failed test retained: FAIL — The deployed HTML has no origin-trial token or WebMCP status and the deployed app bundle has no installMirrorLoopWebMCP import. Evidence: qa_evidence/feature-audit-2026-08-29/commands/production-audit.txt.,"Feature audit: make mirrorloopai.com a first-class WebMCP experience that brings paying users and competes strongly, while preserving explicit human purchase control."
CV-001,Reflection-to-collection next step,Conversion,web/index.html; web/app.js; web/shop.html,Result panel,Participant who received value,"As a participant who found the reflection useful, I want a clear optional path to the relevant card collection, so that I can continue with a product that matches my result.","After result delivery, the page offers a non-coercive collection action alongside email and retake; it explains digital fulfillment and keeps purchase optional.",PASS — a completed reflection now shows a non-coercive matching ARC action that links to the highlighted Mono and Full-Color ARC editions.,Fixed,Browser + content,"Complete quiz directly and through WebMCP; inspect result actions, destination, wording, focus order, and mobile layout.",PASS — local and production Chrome completed ARC 01 result and resolved /shop.html?arc=01#arcs with two highlighted products. Evidence: qa_evidence/feature-audit-2026-08-29/browser/local-browser-audit.json; qa_evidence/feature-audit-2026-08-29/browser/production-chrome-audit.json.,INITIAL FAILURE — Users who receive value have no contextual path to the paid collection.,High,Yes,"Added a post-result collection card, deterministic ARC query link, and matching product highlights while keeping purchase optional.",web/index.html; web/app.js; web/shop.js; web/styles.css,9740b57,Repeat the documented scenario on the deployed origin and rerun the targeted automated and browser regression gates.,PASS — result CTA reads “Explore ARC 01 · Horizon Signal”; destination highlights exactly the two ARC 01 editions and checkout stays user-controlled.,Verified,No,"Initial failed test retained: FAIL — After direct completion the result panel exposes only the privacy link, email form, and retake button; no collection action or matched edition is visible. Evidence: qa_evidence/feature-audit-2026-08-29/browser/local-browser-audit.json.","Feature audit: make mirrorloopai.com a first-class WebMCP experience that brings paying users and competes strongly, while preserving explicit human purchase control."
CV-002,Cross-route journey continuity,Navigation and conversion,web/index.html; web/shop.html; web/terms.html; web/privacy.html,"Home, quiz, shop, terms, privacy",Visitor moving between reflection and purchase,"As a visitor, I want predictable navigation among the reflection, collection, terms, and privacy pages, so that I never lose orientation.",All primary/footer links resolve; shop returns to reflection; legal pages return to relevant journey; clean URLs and legacy .html URLs behave consistently.,PASS — all internal links resolve; clean and .html routes respond or redirect consistently.,Verified,Automated links + browser,Crawl internal links and redirects; activate primary/footer/legal return links at desktop and mobile sizes; verify headings and focus destinations.,PASS — all internal links resolve; clean and .html routes respond or redirect consistently. Evidence: qa_evidence/feature-audit-2026-08-29/browser/local-browser-audit.json; qa_evidence/feature-audit-2026-08-29/commands/node-gates.txt.,,None,No,No change required.,,,Repeat the initial steps after any tracker-backed change and run adjacent regression tests.,PASS — all internal links resolve; clean and .html routes respond or redirect consistently.,Verified,No,,"Feature audit: make mirrorloopai.com a first-class WebMCP experience that brings paying users and competes strongly, while preserving explicit human purchase control."
CP-001,Agent and crawler discovery metadata,Competition presentation,web/llms.txt; web/robots.txt; web/sitemap.xml; web/index.html,/llms.txt; /robots.txt; /sitemap.xml; document head,"Judge, agent, and crawler","As a judge or compatible agent, I want accurate public metadata describing the experience, so that I can discover its purpose and safe entry points.","Metadata names the quiz and collection truthfully, includes current canonical routes, avoids private implementation claims, and does not advertise unavailable capabilities.","PASS — llms.txt now documents the reflection, all eight tools, commerce boundary, shop, privacy, and terms routes.",Fixed,Automated content + production smoke,Parse metadata and sitemap; compare routes and descriptions with deployed features; verify HTTP status and content type.,PASS — local validation and production metadata checks found recommend_card_edition and the collection route. Evidence: qa_evidence/feature-audit-2026-08-29/commands/retest-node-gates.txt; qa_evidence/feature-audit-2026-08-29/commands/production-retest.txt.,INITIAL FAILURE — Agent-facing discovery metadata is incomplete for the competition and commerce experience.,Medium,Yes,"Expanded agent-facing metadata with accurate tool inventory, public routes, and non-agent payment boundary.",web/llms.txt; scripts/validate-site.mjs,9740b57,Repeat the documented scenario on the deployed origin and rerun the targeted automated and browser regression gates.,PASS — validation and public-origin checks confirm current WebMCP and shop metadata.,Verified,No,Initial failed test retained: FAIL — llms.txt describes only the quiz and privacy page; it omits the shop and all eight WebMCP tools. Evidence: qa_evidence/feature-audit-2026-08-29/commands/metadata-links.txt.,"Feature audit: make mirrorloopai.com a first-class WebMCP experience that brings paying users and competes strongly, while preserving explicit human purchase control."
WM-012,Revise a prior agent-recorded answer,WebMCP agency,web/lib/webmcp.js; web/app.js,answer_reflection_question,Agent-assisted participant,"As an agent-assisted participant, I want to correct a previously recorded choice, so that one misunderstanding does not force me to restart the whole reflection.","With explicit human confirmation, the existing answer tool may update an already answered earlier question without advancing or disturbing the current question; unanswered future questions remain forbidden.",PASS — a confirmed prior answer can be revised without advancing the active question; future unanswered questions still reject.,Fixed,Automated + browser,Start; answer questions 1 and 2; explicitly confirm a different choice for question 1; verify question 1 changes while question 3 remains active; attempt future question and expect rejection.,PASS — revised question 1 from 01 to 02 while question 3 remained active; question 4 skip rejected; final review preserved the revision. Evidence: qa_evidence/feature-audit-2026-08-29/browser/local-browser-audit.json; qa_evidence/feature-audit-2026-08-29/commands/retest-node-gates.txt.,INITIAL FAILURE — Agent-assisted users cannot correct a prior answer without restarting.,High,Yes,"Extended the existing confirmed answer path to revise recorded answers without changing current progress, including completed reflections.",web/app.js; web/lib/webmcp.js; web/tests/webmcp.test.mjs,9740b57,Repeat the documented scenario on the deployed origin and rerun the targeted automated and browser regression gates.,PASS — revision returned revised=true/current_question_id=3; review shows question 1 choice 02; future skip remained blocked.,Verified,No,"Keep the suite at eight tools by safely extending answer_reflection_question rather than adding a payment-adjacent or redundant tool. Initial failed test retained: FAIL — answer_reflection_question rejects every question other than the active one, including already answered questions. Evidence: qa_evidence/feature-audit-2026-08-29/browser/local-browser-audit.json.","Feature audit: make mirrorloopai.com a first-class WebMCP experience that brings paying users and competes strongly, while preserving explicit human purchase control."
WM-013,Immediately visible WebMCP readiness badge,WebMCP orientation,web/index.html; web/app.js; web/styles.css,Landing-page header,Competition judge and WebMCP-enabled visitor,"As a visitor using a WebMCP-enabled browser, I want an immediately visible WebMCP readiness label and tool count, so that I know the site is agent-ready before starting.","The landing header visibly reports “WebMCP ready · 8 tools” after native registration, uses a clear ready indicator, exposes status semantics to assistive technology, and provides an understandable direct-use fallback when WebMCP is unavailable.",PASS — the persistent header badge reports “WebMCP ready · 8 tools” after registration and “WebMCP unavailable · direct reflection ready” otherwise.,Fixed,Reference comparison + automated + Chrome responsive,"Compare the coffee reference status copy/style; load the MIRROR//LOOP landing page with and without native WebMCP; verify exact ready copy, tool count, header visibility, accessible role, fallback copy, and mobile layout.",PASS — Node gates passed; supported and fallback browser checks passed; desktop and 390 px mobile views keep the badge in the header without horizontal overflow. Evidence: qa_evidence/feature-audit-2026-08-30/commands/webmcp-identification-node-gates.txt; qa_evidence/feature-audit-2026-08-30/commands/webmcp-identification-browser-gates.txt; qa_evidence/feature-audit-2026-08-30/screenshots/webmcp-ready-desktop.png; qa_evidence/feature-audit-2026-08-30/screenshots/webmcp-ready-mobile.png. Production evidence: qa_evidence/feature-audit-2026-08-30/commands/production-webmcp-identification.txt; qa_evidence/feature-audit-2026-08-30/browser/production-webmcp-identification.json.,"WebMCP capability is not identified in the concise, immediately visible pattern used by the reference implementation.",High,Yes,"Moved the status into the persistent header, adopted the exact concise ready label, added a direct-use fallback and accessible live status, and added responsive badge styling plus validation assertions.",web/index.html; web/app.js; web/styles.css; scripts/validate-site.mjs; CHANGELOG.md,592c08a,Run Node validation and browser tests; inspect desktop/mobile header in native WebMCP and fallback contexts; verify exactly eight tools.,"PASS — exactly eight registered tool names were observed; ready/fallback labels, header location, role/status semantics, and 390 px no-overflow behavior all passed. Node 21/21, Stripe 1/1, site validation, Go tests, and Go vet passed. Connected production Chrome reported data-active=true and the exact “WebMCP ready · 8 tools” label from the deployed 20260830-1 assets.",Verified,No,"Initial failed test retained: the previous badge was nested in the quiz introduction and said “AI-guided reflection ready · 8 tools available.” The fix changes identification only and does not expose email, cart mutation, checkout, or payment tools.",webmcp-coffee.jilles.fyi has “WebMCP ready · 4 tools” identification; MIRROR//LOOP needs the same.
SUB-001,Public WebMCP demo,Competition eligibility,web/index.html; web/app.js; web/lib/webmcp.js; firebase.json,https://mirrorloopai.com/,Competition judge,"As a competition judge, I want a working public WebMCP experience, so that I can evaluate real human-agent collaboration.",The live URL is freely reachable and Chrome with WebMCP discovers and safely executes the eight declared tools.,PASS — the live site returns HTTP 200 and connected WebMCP-enabled Chrome reports “WebMCP ready · 8 tools”; existing evidence includes native registration and safe flow execution.,Verified,Production browser + HTTP,"Open the production URL in connected WebMCP-enabled Chrome; verify the visible tool count, inspect registration state, and execute a safe tool flow.",PASS — public endpoint and connected-Chrome native WebMCP evidence verified. Evidence: qa_evidence/feature-audit-2026-08-30/commands/devpost-production-baseline.txt; qa_evidence/feature-audit-2026-08-30/browser/production-webmcp-identification.json.,,None,No,,,,,,Verified,No,Official source: https://webmcp.devpost.com/ and https://webmcp.devpost.com/rules. Live source snapshot and SHA-256: qa_evidence/feature-audit-2026-08-30/commands/devpost-live-source-verification.txt.,Double check whether MIRROR//LOOP covers all WebMCP Challenge submission bases.
SUB-002,Public source repository and license,Competition eligibility,README.md; LICENSE; repository settings,GitHub repository,Competition judge,"As a competition judge, I want public source code under a visible open-source license, so that I can inspect and reproduce the project.","The repository is public, contains the necessary source and assets, and GitHub detects the top-level MIT license.","FAIL — GitHub reports visibility PRIVATE. GitHub detects the top-level MIT license, but the mandatory anonymous public-source requirement is not met.",Failed Test,GitHub metadata inspection,Query repository visibility and license metadata; verify anonymous public access requirement and top-level license.,FAIL — visibility is PRIVATE; MIT license is detected. Evidence: qa_evidence/feature-audit-2026-08-30/commands/devpost-submission-baseline.txt.,"Repository is private, while the official rules require a public repository.",Critical,Yes — external repository setting change requires operator confirmation.,"Expanded public-facing source, license, setup, and submission documentation; repository visibility was intentionally not changed without operator confirmation.",README.md; SUBMISSION.md; THIRD_PARTY_NOTICES.md,2f08435,"After operator confirmation, make the repository public and verify anonymous access plus GitHub license detection.",NOT RUN — repository remains private; external publication gate is still open.,Failed Test,Yes — confirm publication after the final secret/IP review.,Official source: https://webmcp.devpost.com/ and https://webmcp.devpost.com/rules. Live source snapshot and SHA-256: qa_evidence/feature-audit-2026-08-30/commands/devpost-live-source-verification.txt.,Double check whether MIRROR//LOOP covers all WebMCP Challenge submission bases.
SUB-003,Reproducible setup and testing guide,Competition reproducibility,README.md; package.json; go.mod; Makefile,README / local checkout,Technical judge,"As a technical judge, I want concise setup, run, test, and deployment instructions, so that I can reproduce the project without private knowledge.","README documents prerequisites, local serving, validation, WebMCP activation/testing, backend configuration boundaries, and deployment without exposing secrets.","FAIL — README lists verification commands but lacks prerequisites, local run steps, backend configuration boundaries, deployment instructions, and a judge-oriented WebMCP test procedure.",Fixed,Documentation audit,Follow README from a clean-reader perspective; compare every required command and prerequisite with repository files; run the documented verification commands.,FAIL — required setup/reproduction sections are incomplete. Evidence: qa_evidence/feature-audit-2026-08-30/commands/devpost-submission-baseline.txt.,A judge cannot reproduce and test the full project from the current README alone.,High,Yes,"Expanded the README with prerequisites, local serving, verification, native WebMCP testing, backend boundaries, and deployment guidance.",README.md; package.json; scripts/validate-submission.mjs,2f08435,Run npm run validate:submission and follow the documented local/test commands.,PASS — all local package documentation assertions passed. Evidence: qa_evidence/feature-audit-2026-08-30/commands/devpost-submission-package-final.txt.,Verified,No,Official source: https://webmcp.devpost.com/ and https://webmcp.devpost.com/rules. Live source snapshot and SHA-256: qa_evidence/feature-audit-2026-08-30/commands/devpost-live-source-verification.txt.,Double check whether MIRROR//LOOP covers all WebMCP Challenge submission bases.
SUB-004,Required submission narrative,Competition submission,SUBMISSION.md; README.md,Devpost project description,Competition judge,"As a competition judge, I want a concise explanation of the WebMCP fit, UX improvement, new collaboration, and implementation, so that I can score the project quickly.",A copy-ready English submission narrative explicitly answers all four required questions and links the live demo and source.,FAIL — no copy-ready narrative answers the four required Devpost explanation prompts.,Fixed,Content audit,"Inspect repository for a copy-ready narrative; verify all four required explanations, live/source links, and accurate claims.",FAIL — no submission artifact was found. Evidence: qa_evidence/feature-audit-2026-08-30/commands/devpost-submission-baseline.txt.,Required submission description is absent.,Critical,Yes,Created a copy-ready English narrative that directly answers all four required Devpost questions.,SUBMISSION.md; scripts/validate-submission.mjs,2f08435,Run submission validation and inspect the four required headings against the official rules.,PASS — all four required explanation sections and public links are present. Evidence: qa_evidence/feature-audit-2026-08-30/commands/devpost-submission-package-final.txt.,Verified,No,Official source: https://webmcp.devpost.com/ and https://webmcp.devpost.com/rules. Live source snapshot and SHA-256: qa_evidence/feature-audit-2026-08-30/commands/devpost-live-source-verification.txt.,Double check whether MIRROR//LOOP covers all WebMCP Challenge submission bases.
SUB-005,Under-three-minute narrated demo plan,Competition submission,SUBMISSION.md; docs/demo/,Public YouTube demo,Competition judge,"As a competition judge, I want a short narrated demonstration, so that I can see the human-agent workflow and working tools without reconstructing it.","A public YouTube video under three minutes demonstrates the live site, visible WebMCP readiness, agent-assisted reflection, card lookup, edition recommendation, and human-controlled conversion; the repo contains a timed shot list.",FAIL — no public YouTube URL or timed sub-three-minute recording plan exists in the repository.,Needs Product Decision,Artifact + content audit,Check for a public YouTube URL and a timed script shorter than three minutes; verify the script demonstrates functioning WebMCP and avoids unlicensed media.,FAIL — no video or demo-plan artifact was found. Evidence: qa_evidence/feature-audit-2026-08-30/commands/devpost-submission-baseline.txt.,The required public demo video is absent.,Critical,Yes — create the local script now; recording/upload remains an operator action.,"Added a timed 2:35 demo shot list, narration, rights safeguards, captions check, and required flow. The public YouTube artifact remains external.",SUBMISSION.md; scripts/validate-submission.mjs,2f08435,"Validate the timed plan; after operator publication, verify the public YouTube URL, duration, audio, captions, and deployed behavior.",PARTIAL PASS — local 2:35 plan is validated; public YouTube URL remains pending. Evidence: qa_evidence/feature-audit-2026-08-30/commands/devpost-submission-package-final.txt.,Needs Product Decision,Yes — operator must record/approve and publish the final video.,Official source: https://webmcp.devpost.com/ and https://webmcp.devpost.com/rules. Live source snapshot and SHA-256: qa_evidence/feature-audit-2026-08-30/commands/devpost-live-source-verification.txt.,Double check whether MIRROR//LOOP covers all WebMCP Challenge submission bases.
SUB-006,Pre-existing versus challenge work disclosure,Competition eligibility,README.md; SUBMISSION.md; git history,Repository history,Competition judge,"As a competition judge, I want the pre-existing product separated from challenge-period WebMCP work, so that I can verify meaningful development after the event began.",Documentation distinguishes the pre-existing site from WebMCP additions and cites timestamped commits made after 2026-08-25.,"FAIL — timestamped commits after 2026-08-25 prove challenge-period work, but public documentation does not distinguish the pre-existing product from the new WebMCP extension.",Fixed,Git + documentation audit,Inspect timestamped commits since 2026-08-25 and compare them with an explicit prior/new-work section in public documentation.,FAIL — commit evidence exists; required disclosure is absent. Evidence: qa_evidence/feature-audit-2026-08-30/commands/devpost-submission-baseline.txt.,Existing-project disclosure is missing despite strong git evidence.,High,Yes,Documented the pre-existing product separately from challenge-period WebMCP extensions and cited four timestamped commits.,README.md; SUBMISSION.md; scripts/validate-submission.mjs,2f08435,Compare the disclosure with git log dates and validate every cited commit.,PASS — prior/new work is explicit and all cited challenge commits exist after 2026-08-25.,Verified,No,Official source: https://webmcp.devpost.com/ and https://webmcp.devpost.com/rules. Live source snapshot and SHA-256: qa_evidence/feature-audit-2026-08-30/commands/devpost-live-source-verification.txt.,Double check whether MIRROR//LOOP covers all WebMCP Challenge submission bases.
SUB-007,Devpost project draft readiness,Competition operations,SUBMISSION.md,Devpost dashboard,Entrant,"As an entrant, I want a prepared Devpost draft checklist, so that I can create the project without omitting a required field.",A Devpost project exists or a complete field-by-field draft package is ready; external creation remains operator-confirmed.,FAIL — authenticated Devpost dashboard shows no project; local field-by-field submission package is also absent.,Needs Product Decision,Authenticated browser + checklist audit,Inspect the entrant dashboard for an existing project; compare local package with all required Devpost fields.,FAIL — dashboard says “Start a Project to begin your submission.” Evidence: qa_evidence/feature-audit-2026-08-30/browser/devpost-dashboard-and-browser-state.json.,No Devpost project has been created.,Critical,Yes — prepare local package; project creation requires operator confirmation.,"Prepared the title, tagline, URLs, description, judging map, test path, video plan, and final field checklist. Devpost project creation remains external.",SUBMISSION.md; scripts/validate-submission.mjs,2f08435,"Run local package validation; after confirmation, create the Devpost project and compare every field with SUBMISSION.md.",PARTIAL PASS — complete local field package exists; authenticated dashboard still has no project. Evidence: qa_evidence/feature-audit-2026-08-30/commands/devpost-submission-package-final.txt; qa_evidence/feature-audit-2026-08-30/browser/devpost-dashboard-and-browser-state.json.,Needs Product Decision,Yes — creating the Devpost project is an external representational action.,Official source: https://webmcp.devpost.com/ and https://webmcp.devpost.com/rules. Live source snapshot and SHA-256: qa_evidence/feature-audit-2026-08-30/commands/devpost-live-source-verification.txt.,Double check whether MIRROR//LOOP covers all WebMCP Challenge submission bases.
SUB-008,"Eligibility, ownership, and third-party rights attestation",Competition compliance,LICENSE; README.md; SUBMISSION.md; THIRD_PARTY_NOTICES.md,Submission attestation,Entrant,"As an entrant, I want an explicit rights and eligibility checklist, so that I do not submit material I cannot lawfully enter.",The operator confirms entrant eligibility and ownership/authorization; repository documents third-party services/assets and excludes private corpora and secrets.,"PARTIAL — MIT license and private-corpus exclusions are present, but entrant eligibility, ownership authorization, and a consolidated third-party notice remain unresolved.",Needs Product Decision,Compliance checklist,"Review rules, licenses, asset/source statements, dependency/service notices, and identify attestations that only the operator can confirm.",PARTIAL — repository safeguards exist; operator attestations are unresolved. Evidence: qa_evidence/feature-audit-2026-08-30/commands/devpost-requirements-audit.txt; README.md; LICENSE.,Operator-only eligibility and rights attestations cannot be inferred from code.,Critical,Yes — add a checklist and third-party notice; operator must confirm attestations.,Added third-party service/data boundaries and an explicit operator rights and eligibility checklist. Human attestations remain unresolved.,THIRD_PARTY_NOTICES.md; README.md; SUBMISSION.md; scripts/validate-submission.mjs,2f08435,Run local validation; operator completes every attestation and final public-repository scan.,PARTIAL PASS — notices and checklist are complete; entrant eligibility and rights assertions require operator confirmation.,Needs Product Decision,Yes — entrant age/location/authority and asset rights.,Official source: https://webmcp.devpost.com/ and https://webmcp.devpost.com/rules. Live source snapshot and SHA-256: qa_evidence/feature-audit-2026-08-30/commands/devpost-live-source-verification.txt.,Double check whether MIRROR//LOOP covers all WebMCP Challenge submission bases.
SUB-009,Judging-period availability and release freeze,Competition operations,SUBMISSION.md; README.md,Live service and repository,Competition judge,"As a competition judge, I want stable unrestricted access during judging, so that the evaluated project does not change or disappear.","Documentation defines the judging window, free-access checks, release tag, freeze procedure, and fork-only post-deadline development policy.","FAIL — no documented release tag, deadline freeze, judging-window availability checks, or fork-only continuation plan exists.",Fixed,Operations documentation audit,"Inspect docs for deadline, judging window, availability checks, release tag, freeze owner, and post-deadline fork policy.",FAIL — freeze/judging terms are absent from current docs. Evidence: qa_evidence/feature-audit-2026-08-30/commands/devpost-submission-baseline.txt.,The project lacks a judging-period stability plan.,High,Yes,"Added deadline, judging window, release tag, anonymous-access checks, no-change freeze, and fork-only continuation procedure.",SUBMISSION.md; README.md; scripts/validate-submission.mjs,2f08435,Run submission validation and inspect the freeze steps and dates against the official rules.,PASS — freeze and judging-window plan validated. Evidence: qa_evidence/feature-audit-2026-08-30/commands/devpost-submission-package-final.txt.,Verified,No,Official source: https://webmcp.devpost.com/ and https://webmcp.devpost.com/rules. Live source snapshot and SHA-256: qa_evidence/feature-audit-2026-08-30/commands/devpost-live-source-verification.txt.,Double check whether MIRROR//LOOP covers all WebMCP Challenge submission bases.
